OBJECTID,STATEFP,COUNTYFP,County,TRACTCE,GEOID,NAME,NAMELSAD,ALAND,AWATER,DAC,Income_Group,Urban_Rural_RuralCenter,PerCap_100k_L2DCFC,DAC_andor_LIC,UCC_eligible,REV2_eligible,Shape__Area,Shape__Length
5553,06,077,San Joaquin County,004902,06077004902,49.02,Census Tract 49.02,239480452,1708050,Disadvantaged Community,Middle,Rural,0,Yes,"No, ineligible","Yes, rural, eligible",241188513.38126,99455.7741393082
5555,06,077,San Joaquin County,003110,06077003110,31.10,Census Tract 31.10,1341993,0,Disadvantaged Community,Low,Urban,0,Yes,"Yes, eligible","No, ineligible",1341990.31758245,4893.89264330159
5557,06,077,San Joaquin County,005122,06077005122,51.22,Census Tract 51.22,9995695,771280,Disadvantaged Community,Middle,Urban,0,Yes,"Yes, eligible","No, ineligible",10766980.2237051,17809.5276368851
5558,06,077,San Joaquin County,003500,06077003500,35,Census Tract 35,26417375,54005,Disadvantaged Community,High,Urban,87.580281925098,Yes,"Yes, eligible","No, ineligible",26471370.4568327,23895.8913403205
5560,06,077,San Joaquin County,003700,06077003700,37,Census Tract 37,41896728,63589,Disadvantaged Community,Low,Urban,0,Yes,"Yes, eligible","No, ineligible",41960318.1871639,27645.8365019955
5561,06,077,San Joaquin County,003803,06077003803,38.03,Census Tract 38.03,44046931,63417,Disadvantaged Community,Low,Urban,79.3776789966661,Yes,"Yes, eligible","No, ineligible",44110347.3948251,38434.8778261828
5562,06,077,San Joaquin County,003801,06077003801,38.01,Census Tract 38.01,4262545,179691,Disadvantaged Community,Middle,Urban,0,Yes,"Yes, eligible","No, ineligible",4442239.33615172,10961.4467481004
5563,06,077,San Joaquin County,004001,06077004001,40.01,Census Tract 40.01,280738744,18928873,Disadvantaged Community,Low,Rural,0,Yes,"No, ineligible","Yes, rural, eligible",299667666.720254,89036.7115080139
5564,06,077,San Joaquin County,003308,06077003308,33.08,Census Tract 33.08,517517,0,Disadvantaged Community,Low,Urban,0,Yes,"Yes, eligible","No, ineligible",517517.202695653,3427.24788231688
5566,06,077,San Joaquin County,003900,06077003900,39,Census Tract 39,493645908,36926247,Disadvantaged Community,Low,Rural,0,Yes,"No, ineligible","Yes, rural, eligible",530572223.832542,146322.252806507
5576,06,073,San Diego County,011601,06073011601,116.01,Census Tract 116.01,733715,0,Disadvantaged Community,Low,Urban,18.2815356489945,Yes,"Yes, eligible","No, ineligible",733715.496704102,3638.47182768909
5577,06,073,San Diego County,011602,06073011602,116.02,Census Tract 116.02,1006599,14300,Disadvantaged Community,Low,Urban,0,Yes,"Yes, eligible","No, ineligible",1020898.86735535,5012.52320398032
5578,06,073,San Diego County,011700,06073011700,117,Census Tract 117,1630750,0,Disadvantaged Community,Low,Urban,65.8111220796315,Yes,"Yes, eligible","No, ineligible",1630750.53834534,5252.55785552735
5579,06,073,San Diego County,011801,06073011801,118.01,Census Tract 118.01,651866,0,Disadvantaged Community,Low,Urban,0,Yes,"Yes, eligible","No, ineligible",651862.637435913,3233.19847275707
5580,06,073,San Diego County,013307,06073013307,133.07,Census Tract 133.07,1308215,0,Disadvantaged Community,Low,Urban,83.6820083682008,Yes,"Yes, eligible","No, ineligible",1308213.66604614,4941.52013339013
5581,06,107,Tulare County,002304,06107002304,23.04,Census Tract 23.04,987726,0,Disadvantaged Community,Low,Urban,0,Yes,"Yes, eligible","No, ineligible",987726.89371109,4585.16433795404
5582,06,071,San Bernardino County,002901,06071002901,29.01,Census Tract 29.01,1296476,0,Disadvantaged Community,Low,Urban,0,Yes,"Yes, eligible","No, ineligible",1296479.20245361,6445.78451284081
5587,06,107,Tulare County,002601,06107002601,26.01,Census Tract 26.01,5688637,0,Disadvantaged Community,Low,Rural Center,0,Yes,"No, ineligible","Yes, rural center, eligible",5688637.43974876,9841.38138776199
5588,06,107,Tulare County,002602,06107002602,26.02,Census Tract 26.02,2870054,0,Disadvantaged Community,Low,Rural Center,0,Yes,"No, ineligible","Yes, rural center, eligible",2870051.40418243,7508.54141213516
5589,06,107,Tulare County,002901,06107002901,29.01,Census Tract 29.01,4550192,0,Disadvantaged Community,Low,Urban,285.5782960495,Yes,"No, ineligible","No, ineligible",4550190.37186527,9120.90748904758
5593,06,107,Tulare County,004101,06107004101,41.01,Census Tract 41.01,4428295,0,Disadvantaged Community,Low,Urban,63.7145587766805,Yes,"Yes, eligible","No, ineligible",4428297.83965874,8799.39031310404
5594,06,107,Tulare County,001302,06107001302,13.02,Census Tract 13.02,11177790,0,Disadvantaged Community,Low,Urban,65.0829808005207,Yes,"Yes, eligible","No, ineligible",11177790.6850166,16481.0019365138
5595,06,107,Tulare County,001502,06107001502,15.02,Census Tract 15.02,12859008,0,Disadvantaged Community,Low,Rural Center,0,Yes,"No, ineligible","Yes, rural center, eligible",12859005.9389334,16744.4265148443
5596,06,107,Tulare County,003200,06107003200,32,Census Tract 32,307722355,13713,Disadvantaged Community,Low,Rural,0,Yes,"No, ineligible","Yes, rural, eligible",307736074.741952,91427.8123130415
5597,06,107,Tulare County,002500,06107002500,25,Census Tract 25,126536251,0,Disadvantaged Community,Low,Rural,297.397769516729,Yes,"No, ineligible","Yes, rural, eligible",126536242.661628,82919.4432798335
5598,06,107,Tulare County,004300,06107004300,43,Census Tract 43,610964660,295053,Disadvantaged Community,Low,Rural,53.7851284119941,Yes,"No, ineligible","Yes, rural, eligible",611259757.479211,141512.842724324
5599,06,107,Tulare County,000301,06107000301,3.01,Census Tract 3.01,138420551,857291,Disadvantaged Community,Low,Rural,106.866150146941,Yes,"No, ineligible","Yes, rural, eligible",139277841.209172,77915.5059374145
5600,06,107,Tulare County,000900,06107000900,9,Census Tract 9,182269891,329326,Disadvantaged Community,Low,Rural,194.951775087215,Yes,"No, ineligible","Yes, rural, eligible",182599227.810715,74934.3817964174
5601,06,107,Tulare County,000800,06107000800,8,Census Tract 8,152607111,31759,Disadvantaged Community,Low,Rural,0,Yes,"No, ineligible","Yes, rural, eligible",152638867.140873,62590.1128136612
5602,06,107,Tulare County,002800,06107002800,28,Census Tract 28,7391843,0,Disadvantaged Community,Low,Rural Center,166.712975826619,Yes,"No, ineligible","Yes, rural center, eligible",7391840.63372135,13211.1080848666
5603,06,107,Tulare County,004200,06107004200,42,Census Tract 42,384726897,56590,Disadvantaged Community,Low,Rural,0,Yes,"No, ineligible","Yes, rural, eligible",384783501.276543,113786.558540851
5610,06,071,San Bernardino County,000301,06071000301,3.01,Census Tract 3.01,2695350,0,Disadvantaged Community,Low,Urban,0,Yes,"Yes, eligible","No, ineligible",2695346.30094147,8510.11277927929
5611,06,095,Solano County,250701,06095250701,2507.01,Census Tract 2507.01,2176467,604746,Disadvantaged Community,Low,Urban,566.732785491641,Yes,"No, ineligible","No, ineligible",2781211.80206215,9764.88637391011
5612,06,095,Solano County,251000,06095251000,2510,Census Tract 2510,727397,0,Disadvantaged Community,Low,Urban,0,Yes,"Yes, eligible","No, ineligible",727393.335278034,3346.39871641446
5614,06,077,San Joaquin County,005106,06077005106,51.06,Census Tract 51.06,99888049,1359749,Disadvantaged Community,High,Rural,0,Yes,"No, ineligible","Yes, rural, eligible",101247806.329012,64948.3245271545
5615,06,077,San Joaquin County,005119,06077005119,51.19,Census Tract 51.19,37232735,106555,Disadvantaged Community,Middle,Urban,67.0615848887895,Yes,"Yes, eligible","No, ineligible",37339289.4532135,43838.6303214363
5617,06,077,San Joaquin County,002800,06077002800,28,Census Tract 28,7311958,0,Disadvantaged Community,Low,Urban,0,Yes,"Yes, eligible","No, ineligible",7311956.67087269,14590.7398038334
5619,06,077,San Joaquin County,003109,06077003109,31.09,Census Tract 31.09,3119480,44323,Disadvantaged Community,Middle,Urban,0,Yes,"Yes, eligible","No, ineligible",3163802.13504354,7574.60766107127
5620,06,077,San Joaquin County,001800,06077001800,18,Census Tract 18,1916226,0,Disadvantaged Community,Low,Urban,0,Yes,"Yes, eligible","No, ineligible",1916226.44497007,5900.89898997007
5622,06,077,San Joaquin County,003406,06077003406,34.06,Census Tract 34.06,839429,14789,Disadvantaged Community,Low,Urban,0,Yes,"Yes, eligible","No, ineligible",854216.76040493,3811.07664542244
5623,06,077,San Joaquin County,003305,06077003305,33.05,Census Tract 33.05,2046351,0,Disadvantaged Community,Low,Urban,0,Yes,"Yes, eligible","No, ineligible",2046353.00620214,6376.42837476708
5642,06,071,San Bernardino County,000303,06071000303,3.03,Census Tract 3.03,2095523,0,Disadvantaged Community,Low,Urban,0,Yes,"Yes, eligible","No, ineligible",2095521.88969421,5969.48409416755
5644,06,071,San Bernardino County,003401,06071003401,34.01,Census Tract 34.01,2591609,0,Disadvantaged Community,Low,Urban,0,Yes,"Yes, eligible","No, ineligible",2591612.31475067,8053.98062592625
5648,06,071,San Bernardino County,003700,06071003700,37,Census Tract 37,1293752,0,Disadvantaged Community,Low,Urban,105.764145954521,Yes,"No, ineligible","No, ineligible",1293748.92175293,4827.35787663135
5652,06,107,Tulare County,003001,06107003001,30.01,Census Tract 30.01,1516444,0,Disadvantaged Community,Low,Urban,0,Yes,"Yes, eligible","No, ineligible",1516441.84837246,5357.68477094414
5653,06,107,Tulare County,003002,06107003002,30.02,Census Tract 30.02,6974551,0,Disadvantaged Community,Low,Urban,0,Yes,"Yes, eligible","No, ineligible",6974552.22554016,11783.9540609346
5654,06,107,Tulare County,000502,06107000502,5.02,Census Tract 5.02,16203414,0,Disadvantaged Community,Low,Rural Center,0,Yes,"No, ineligible","Yes, rural center, eligible",16203413.8871193,22800.7392144277
5655,06,107,Tulare County,000302,06107000302,3.02,Census Tract 3.02,131133293,0,Disadvantaged Community,Low,Rural,499.219968798752,Yes,"No, ineligible","Yes, rural, eligible",131133300.142972,54468.7437335001
5657,06,107,Tulare County,004500,06107004500,45,Census Tract 45,343624661,0,Disadvantaged Community,Low,Rural,0,Yes,"No, ineligible","Yes, rural, eligible",343624680.545467,90726.6682458033
5659,06,107,Tulare County,000600,06107000600,6,Census Tract 6,57979079,0,Disadvantaged Community,Low,Rural,0,Yes,"No, ineligible","Yes, rural, eligible",57979078.988019,46832.2997130101
5660,06,107,Tulare County,001602,06107001602,16.02,Census Tract 16.02,48886581,0,Disadvantaged Community,Low,Rural,0,Yes,"No, ineligible","Yes, rural, eligible",48886576.5451822,38351.6899682201
5661,06,107,Tulare County,002400,06107002400,24,Census Tract 24,172527394,976978,Disadvantaged Community,Middle,Rural,104.159433372682,Yes,"No, ineligible","Yes, rural, eligible",173504380.962478,65683.4776101038
5662,06,107,Tulare County,003300,06107003300,33,Census Tract 33,148700091,62874,Disadvantaged Community,Low,Rural,0,Yes,"No, ineligible","Yes, rural, eligible",148762969.885909,61167.9058824544
5663,06,107,Tulare County,000401,06107000401,4.01,Census Tract 4.01,13016293,0,Disadvantaged Community,Low,Rural Center,0,Yes,"No, ineligible","Yes, rural center, eligible",13016292.020391,19526.7628656247
5664,06,107,Tulare County,003902,06107003902,39.02,Census Tract 39.02,73290656,9333599,Disadvantaged Community,Low,Rural,0,Yes,"No, ineligible","Yes, rural, eligible",82624257.7049675,50447.4571062495
5667,06,107,Tulare County,003400,06107003400,34,Census Tract 34,174114774,1019493,Disadvantaged Community,Low,Rural,117.976699601829,Yes,"No, ineligible","Yes, rural, eligible",175134270.649718,95904.5451993341
5668,06,107,Tulare County,000201,06107000201,2.01,Census Tract 2.01,9567237,0,Disadvantaged Community,Low,Rural Center,0,Yes,"No, ineligible","Yes, rural center, eligible",9567236.94661808,12921.0584105815
5670,06,107,Tulare County,000202,06107000202,2.02,Census Tract 2.02,122717413,0,Disadvantaged Community,Low,Rural,0,Yes,"No, ineligible","Yes, rural, eligible",122717429.134494,64987.3190635436
5671,06,107,Tulare County,002100,06107002100,21,Census Tract 21,138668901,75948,Disadvantaged Community,Low,Rural,0,Yes,"No, ineligible","Yes, rural, eligible",138744856.050532,53503.6986879675
5678,06,107,Tulare County,001003,06107001003,10.03,Census Tract 10.03,34601268,39512,Disadvantaged Community,Middle,Urban,7.80152909970354,Yes,"Yes, eligible","No, ineligible",34640780.032197,31888.3659785652
5679,06,107,Tulare County,003100,06107003100,31,Census Tract 31,240575292,403795,Disadvantaged Community,Low,Rural,341.394025604552,Yes,"No, ineligible","Yes, rural, eligible",240979090.081936,72754.6174486366
5680,06,071,San Bernardino County,002402,06071002402,24.02,Census Tract 24.02,3903464,0,Disadvantaged Community,Low,Urban,0,Yes,"Yes, eligible","No, ineligible",3903464.0217514,8065.72022527547
5681,06,071,San Bernardino County,002401,06071002401,24.01,Census Tract 24.01,3938445,0,Disadvantaged Community,Low,Urban,0,Yes,"Yes, eligible","No, ineligible",3938448.89038086,8094.77248951991
5689,06,081,San Mateo County,612000,06081612000,6120,Census Tract 6120,1279792,0,Disadvantaged Community,Low,Urban,0,Yes,"Yes, eligible","No, ineligible",1279794.86371803,5572.97841663297
5691,06,095,Solano County,251500,06095251500,2515,Census Tract 2515,1376731,0,Disadvantaged Community,Low,Urban,0,Yes,"Yes, eligible","No, ineligible",1376730.23673677,5218.73531099632
5692,06,095,Solano County,251600,06095251600,2516,Census Tract 2516,861183,212332,Disadvantaged Community,Low,Urban,0,Yes,"Yes, eligible","No, ineligible",1073514.00234151,5439.85726446956
5694,06,071,San Bernardino County,000304,06071000304,3.04,Census Tract 3.04,3266956,0,Disadvantaged Community,Low,Urban,48.2082596818255,Yes,"Yes, eligible","No, ineligible",3266957.23329926,7561.31856125149
5701,06,071,San Bernardino County,003900,06071003900,39,Census Tract 39,1569166,0,Disadvantaged Community,Low,Urban,0,Yes,"Yes, eligible","No, ineligible",1569168.10819244,5628.93647195341
5704,06,071,San Bernardino County,002501,06071002501,25.01,Census Tract 25.01,3988059,0,Disadvantaged Community,Low,Urban,0,Yes,"Yes, eligible","No, ineligible",3988060.12997437,10502.3977006638
5707,06,071,San Bernardino County,002902,06071002902,29.02,Census Tract 29.02,1944756,0,Disadvantaged Community,Low,Urban,0,Yes,"Yes, eligible","No, ineligible",1944757.2868042,6442.54302849351
5713,06,107,Tulare County,003602,06107003602,36.02,Census Tract 36.02,4677781,105569,Disadvantaged Community,Low,Urban,0,Yes,"Yes, eligible","No, ineligible",4783352.09368134,10588.5858791672
5714,06,107,Tulare County,003700,06107003700,37,Census Tract 37,6127472,0,Disadvantaged Community,Low,Urban,0,Yes,"Yes, eligible","No, ineligible",6127470.9104557,10939.56906025
5715,06,107,Tulare County,003801,06107003801,38.01,Census Tract 38.01,1536284,0,Disadvantaged Community,Low,Urban,0,Yes,"Yes, eligible","No, ineligible",1536281.80598068,5051.12894397917
5721,06,037,Los Angeles County,900300,06037900300,9003,Census Tract 9003,58896581,26032,Disadvantaged Community,Low,Rural,35.6315695706396,Yes,"No, ineligible","Yes, rural, eligible",58922613.1333427,38085.2189105569
5732,06,073,San Diego County,015901,06073015901,159.01,Census Tract 159.01,388472,0,Disadvantaged Community,Low,Urban,0,Yes,"Yes, eligible","No, ineligible",388471.207122803,2804.14633314819
5733,06,073,San Diego County,015902,06073015902,159.02,Census Tract 159.02,1106949,0,Disadvantaged Community,Low,Urban,0,Yes,"Yes, eligible","No, ineligible",1106948.54240417,4344.98166956836
5734,06,037,Los Angeles County,900607,06037900607,9006.07,Census Tract 9006.07,1713249,0,Disadvantaged Community,Low,Urban,0,Yes,"Yes, eligible","No, ineligible",1713248.04608917,6144.08543329262
5735,06,037,Los Angeles County,900703,06037900703,9007.03,Census Tract 9007.03,2598810,0,Disadvantaged Community,Low,Urban,0,Yes,"Yes, eligible","No, ineligible",2598808.37565613,6440.97814688807
5747,06,013,Contra Costa County,314104,06013314104,3141.04,Census Tract 3141.04,2323126,0,Disadvantaged Community,Low,Urban,0,Yes,"Yes, eligible","No, ineligible",2323121.94621211,7704.85249086698
5754,06,065,Riverside County,045303,06065045303,453.03,Census Tract 453.03,3231145,0,Disadvantaged Community,Low,Urban,0,Yes,"Yes, eligible","No, ineligible",3231141.46244812,10770.0318922596
5756,06,065,Riverside County,048902,06065048902,489.02,Census Tract 489.02,1659763,0,Disadvantaged Community,Low,Urban,0,Yes,"Yes, eligible","No, ineligible",1659765.04332733,5656.69768531045
5757,06,065,Riverside County,049500,06065049500,495,Census Tract 495,3524579,0,Disadvantaged Community,Low,Urban,138.504155124654,Yes,"No, ineligible","No, ineligible",3524575.83396912,8173.97335935615
5764,06,013,Contra Costa County,307102,06013307102,3071.02,Census Tract 3071.02,1603151,0,Disadvantaged Community,Low,Urban,0,Yes,"Yes, eligible","No, ineligible",1603149.71016537,6465.97085807019
5775,06,019,Fresno County,000502,06019000502,5.02,Census Tract 5.02,1181123,0,Disadvantaged Community,Low,Urban,250.417362270451,Yes,"No, ineligible","No, ineligible",1181120.34681821,4770.40884267607
5780,06,085,Santa Clara County,512604,06085512604,5126.04,Census Tract 5126.04,2218639,0,Disadvantaged Community,Low,Urban,0,Yes,"Yes, eligible","No, ineligible",2218637.29014683,7945.60780068797
5782,06,037,Los Angeles County,117530,06037117530,1175.30,Census Tract 1175.30,544546,12334,Disadvantaged Community,Low,Urban,0,Yes,"Yes, eligible","No, ineligible",556881.254390717,3033.09900854375
5786,06,037,Los Angeles County,406200,06037406200,4062,Census Tract 4062,1901211,0,Disadvantaged Community,Low,Urban,103.252452245741,Yes,"Yes, eligible","No, ineligible",1901214.37325287,8079.57574403527
