OBJECTID,STATEFP,COUNTYFP,County,TRACTCE,GEOID,NAME,NAMELSAD,ALAND,AWATER,DAC,Income_Group,Urban_Rural_RuralCenter,PerCap_100k_L2DCFC,DAC_andor_LIC,UCC_eligible,REV2_eligible,Shape__Area,Shape__Length
3528,06,059,Orange County,075514,06059075514,755.14,Census Tract 755.14,511565,0,Disadvantaged Community,Low,Urban,0,Yes,"Yes, eligible","No, ineligible",511566.606651306,3124.67544554201
3529,06,059,Orange County,075515,06059075515,755.15,Census Tract 755.15,18979005,33451,NA,Low,Urban,1140.72040516874,Yes,"No, ineligible","No, ineligible",19012452.5837936,21324.8675369886
3530,06,067,Sacramento County,003700,06067003700,37,Census Tract 37,1427631,0,Disadvantaged Community,Low,Urban,0,Yes,"Yes, eligible","No, ineligible",1427634.49812937,5221.32544102962
3531,06,067,Sacramento County,003800,06067003800,38,Census Tract 38,4898249,0,NA,Low,Urban,0,Yes,"Yes, eligible","No, ineligible",4898251.55258179,9116.70105130298
3532,06,029,Kern County,002812,06029002812,28.12,Census Tract 28.12,1593248,0,Disadvantaged Community,Low,Urban,39.8327026488747,Yes,"Yes, eligible","No, ineligible",1593248.19723892,5534.00161025533
3533,06,037,Los Angeles County,920015,06037920015,9200.15,Census Tract 9200.15,5860156,1128,NA,High,Urban,0,No,"No, ineligible","No, ineligible",5861280.64608002,11793.2198797363
3534,06,111,Ventura County,007508,06111007508,75.08,Census Tract 75.08,1734135,0,NA,Middle,Urban,55.4170130229981,No,"No, ineligible","No, ineligible",1734132.98873901,6378.29205094436
3535,06,059,Orange County,076201,06059076201,762.01,Census Tract 762.01,2146828,178428,NA,High,Urban,0,No,"No, ineligible","No, ineligible",2325257.92292023,6612.4412034976
3536,06,059,Orange County,087704,06059087704,877.04,Census Tract 877.04,1322426,0,NA,Low,Urban,0,Yes,"Yes, eligible","No, ineligible",1322427.74139404,4882.61738918175
3537,06,037,Los Angeles County,920016,06037920016,9200.16,Census Tract 9200.16,2118515,0,NA,High,Urban,0,No,"No, ineligible","No, ineligible",2118516.45987701,6671.28327216029
3538,06,037,Los Angeles County,920017,06037920017,9200.17,Census Tract 9200.17,2068708,8391,NA,High,Urban,0,No,"No, ineligible","No, ineligible",2077099.82226181,6253.41133016478
3539,06,037,Los Angeles County,920018,06037920018,9200.18,Census Tract 9200.18,967509,0,NA,High,Urban,0,No,"No, ineligible","No, ineligible",967511.61794281,4000.95621542018
3540,06,037,Los Angeles County,920023,06037920023,9200.23,Census Tract 9200.23,1343029,0,NA,Low,Urban,0,Yes,"Yes, eligible","No, ineligible",1343030.15810776,6335.06195755143
3541,06,059,Orange County,087801,06059087801,878.01,Census Tract 878.01,1293889,0,NA,Low,Urban,134.744947064485,Yes,"No, ineligible","No, ineligible",1293886.33713531,4846.02734597087
3542,06,067,Sacramento County,002100,06067002100,21,Census Tract 21,1451239,89475,Disadvantaged Community,Middle,Urban,286.259541984733,Yes,"No, ineligible","No, ineligible",1540713.18475676,5575.71661708896
3543,06,059,Orange County,099202,06059099202,992.02,Census Tract 992.02,1768336,19922,NA,Low,Urban,45.3206435531385,Yes,"Yes, eligible","No, ineligible",1788260.23455811,6416.73778924115
3544,06,059,Orange County,099203,06059099203,992.03,Census Tract 992.03,1274203,0,NA,Low,Urban,0,Yes,"Yes, eligible","No, ineligible",1274200.81249237,4778.74328676774
3545,06,037,Los Angeles County,134710,06037134710,1347.10,Census Tract 1347.10,566354,4275,Disadvantaged Community,Low,Urban,0,Yes,"Yes, eligible","No, ineligible",570629.47700119,3031.33001793263
3546,06,037,Los Angeles County,134800,06037134800,1348,Census Tract 1348,1859220,15191,Disadvantaged Community,Low,Urban,0,Yes,"Yes, eligible","No, ineligible",1874410.4397583,5664.72200740397
3547,06,099,Stanislaus County,002901,06099002901,29.01,Census Tract 29.01,310479496,13846930,NA,Middle,Rural,0,No,"No, ineligible","Yes, rural, eligible",324326482.760255,110573.694068303
3548,06,099,Stanislaus County,002902,06099002902,29.02,Census Tract 29.02,21463055,312934,Disadvantaged Community,Middle,Urban,0,Yes,"Yes, eligible","No, ineligible",21775990.3183959,24897.9012342814
3549,06,075,San Francisco County,026100,06075026100,261,Census Tract 261,751210,0,NA,Low,Urban,0,Yes,"Yes, eligible","No, ineligible",751211.105606556,3712.85074408546
3550,06,075,San Francisco County,026200,06075026200,262,Census Tract 262,774531,0,NA,Low,Urban,0,Yes,"Yes, eligible","No, ineligible",774530.532895088,5305.31939969554
3551,06,059,Orange County,074003,06059074003,740.03,Census Tract 740.03,3600726,17402,Disadvantaged Community,Low,Urban,472.813238770686,Yes,"No, ineligible","No, ineligible",3618123.36991882,9819.56764722175
3552,06,059,Orange County,099243,06059099243,992.43,Census Tract 992.43,1262996,0,NA,Middle,Urban,0,No,"No, ineligible","No, ineligible",1262995.61782074,4784.18884419694
3553,06,059,Orange County,099244,06059099244,992.44,Census Tract 992.44,1301396,0,NA,Low,Urban,0,Yes,"Yes, eligible","No, ineligible",1301391.27651978,4829.21275789938
3554,06,059,Orange County,099510,06059099510,995.10,Census Tract 995.10,1318810,0,NA,Low,Urban,157.338727804001,Yes,"No, ineligible","No, ineligible",1318811.81733704,6260.30765677001
3555,06,059,Orange County,110203,06059110203,1102.03,Census Tract 1102.03,1287026,0,NA,Middle,Urban,0,No,"No, ineligible","No, ineligible",1287023.35063934,4815.88983135911
3556,06,059,Orange County,110301,06059110301,1103.01,Census Tract 1103.01,1835530,0,NA,Low,Urban,0,Yes,"Yes, eligible","No, ineligible",1835531.94551086,6105.67881855788
3557,06,059,Orange County,110302,06059110302,1103.02,Census Tract 1103.02,2189905,0,Disadvantaged Community,Low,Urban,0,Yes,"Yes, eligible","No, ineligible",2189909.61282349,5969.37718886991
3558,06,059,Orange County,110500,06059110500,1105,Census Tract 1105,4588612,23818,Disadvantaged Community,Low,Urban,311.167454189236,Yes,"No, ineligible","No, ineligible",4612430.04754639,10280.4479315771
3559,06,059,Orange County,110603,06059110603,1106.03,Census Tract 1106.03,1885891,0,Disadvantaged Community,Low,Urban,46.1414234629138,Yes,"Yes, eligible","No, ineligible",1885890.74492645,6626.47876107555
3560,06,059,Orange County,110604,06059110604,1106.04,Census Tract 1106.04,3478303,40511,NA,Middle,Urban,0,No,"No, ineligible","No, ineligible",3518811.48734283,8339.08957321153
3561,06,059,Orange County,110605,06059110605,1106.05,Census Tract 1106.05,2369083,0,NA,Middle,Urban,0,No,"No, ineligible","No, ineligible",2369079.00387573,6933.5568969371
3562,06,015,Del Norte County,000202,06015000202,2.02,Census Tract 2.02,2083656928,12999324,NA,Low,Rural,194.931773879142,Yes,"No, ineligible","Yes, rural, eligible",2096656589.17608,306408.486193068
3563,06,059,Orange County,001201,06059001201,12.01,Census Tract 12.01,872396,0,Disadvantaged Community,Low,Urban,0,Yes,"Yes, eligible","No, ineligible",872395.591400146,4328.16494005617
3564,06,059,Orange County,063500,06059063500,635,Census Tract 635,1576412,2302690,NA,High,Urban,94.3396226415094,No,"No, ineligible","No, ineligible",3879092.49845123,10218.4671972874
3565,06,059,Orange County,063601,06059063601,636.01,Census Tract 636.01,1810353,22305,NA,High,Urban,0,No,"No, ineligible","No, ineligible",1832655.93735504,5710.89803912097
3566,06,059,Orange County,063603,06059063603,636.03,Census Tract 636.03,3765221,17695,NA,Middle,Urban,226.794103353313,No,"No, ineligible","No, ineligible",3782915.15488434,9080.37450501595
3567,06,015,Del Norte County,000101,06015000101,1.01,Census Tract 1.01,2652933,4497442,NA,Low,Rural Center,219.45866861741,Yes,"No, ineligible","Yes, rural center, eligible",7150380.34681702,14887.6248927594
3568,06,015,Del Norte County,000203,06015000203,2.03,Census Tract 2.03,368732917,35058426,NA,Low,Rural,319.744204636291,Yes,"No, ineligible","Yes, rural, eligible",403791478.179169,131124.002430069
3569,06,015,Del Norte County,000201,06015000201,2.01,Census Tract 2.01,92010537,24801680,NA,Middle,Rural,0,No,"No, ineligible","Yes, rural, eligible",116812103.340973,70139.8962826069
3570,06,015,Del Norte County,000102,06015000102,1.02,Census Tract 1.02,22417260,1195127,NA,Low,Rural Center,484.554815263477,Yes,"No, ineligible","Yes, rural center, eligible",23612386.2461548,23640.1922204888
3571,06,111,Ventura County,002600,06111002600,26,Census Tract 26,1413652,0,NA,Middle,Urban,66.4451827242525,No,"No, ineligible","No, ineligible",1413654.37012482,5404.48582286007
3572,06,059,Orange County,075603,06059075603,756.03,Census Tract 756.03,1618984,0,NA,High,Urban,0,No,"No, ineligible","No, ineligible",1618982.57987976,5655.14935491621
3573,06,059,Orange County,075606,06059075606,756.06,Census Tract 756.06,5396333,0,NA,High,Urban,0,No,"No, ineligible","No, ineligible",5396331.93569183,12385.8976001654
3574,06,059,Orange County,076202,06059076202,762.02,Census Tract 762.02,2156541,69132,NA,Low,Urban,0,Yes,"Yes, eligible","No, ineligible",2225674.36863708,7970.97173754596
3575,06,059,Orange County,076204,06059076204,762.04,Census Tract 762.04,6158839,385033,Disadvantaged Community,Low,Urban,64.6691097219228,Yes,"Yes, eligible","No, ineligible",6543870.47012329,12317.199046992
3576,06,059,Orange County,076205,06059076205,762.05,Census Tract 762.05,1778323,0,NA,Low,Urban,13.4698275862069,Yes,"Yes, eligible","No, ineligible",1778318.9600296,6138.38044344017
3577,06,037,Los Angeles County,700901,06037700901,7009.01,Census Tract 7009.01,1055202,0,NA,Middle,Urban,138.888888888889,No,"No, ineligible","No, ineligible",1055199.8028183,5774.71965745168
3578,06,037,Los Angeles County,700902,06037700902,7009.02,Census Tract 7009.02,954427,0,NA,High,Urban,27.2034820457019,No,"No, ineligible","No, ineligible",954429.195770264,3945.20013184972
3579,06,037,Los Angeles County,701000,06037701000,7010,Census Tract 7010,1423217,0,NA,High,Urban,488.544474393531,No,"No, ineligible","No, ineligible",1423207.51255035,5773.21556722109
3580,06,037,Los Angeles County,701201,06037701201,7012.01,Census Tract 7012.01,1941997,0,NA,High,Urban,0,No,"No, ineligible","No, ineligible",1941997.59447098,5627.02761790305
3581,06,037,Los Angeles County,701202,06037701202,7012.02,Census Tract 7012.02,404721,0,NA,High,Urban,0,No,"No, ineligible","No, ineligible",404722.531742096,2786.31146025512
3582,06,059,Orange County,087803,06059087803,878.03,Census Tract 878.03,1290820,0,Disadvantaged Community,Low,Urban,0,Yes,"Yes, eligible","No, ineligible",1290823.66571808,4834.60879275169
3583,06,059,Orange County,087805,06059087805,878.05,Census Tract 878.05,1308427,0,Disadvantaged Community,Low,Urban,0,Yes,"Yes, eligible","No, ineligible",1308427.40906525,4848.60003420865
3584,06,059,Orange County,087806,06059087806,878.06,Census Tract 878.06,1219703,0,Disadvantaged Community,Low,Urban,15.0285542530809,Yes,"Yes, eligible","No, ineligible",1219702.14080048,4738.88275492851
3585,06,059,Orange County,087802,06059087802,878.02,Census Tract 878.02,1307344,0,NA,Low,Urban,41.8818930615664,Yes,"Yes, eligible","No, ineligible",1307343.33809662,4850.04194834708
3586,06,059,Orange County,099204,06059099204,992.04,Census Tract 992.04,1284082,0,NA,Low,Urban,0,Yes,"Yes, eligible","No, ineligible",1284083.53494263,4817.18265547627
3587,06,037,Los Angeles County,702400,06037702400,7024,Census Tract 7024,1981220,17345,NA,Middle,Urban,2335.69956491871,No,"No, ineligible","No, ineligible",1998564.9675293,7390.33789196583
3588,06,037,Los Angeles County,900602,06037900602,9006.02,Census Tract 9006.02,5139263,0,Disadvantaged Community,Low,Urban,36.0880548538434,Yes,"Yes, eligible","No, ineligible",5139266.60192871,9629.11526554507
3589,06,059,Orange County,099212,06059099212,992.12,Census Tract 992.12,1279172,0,NA,Low,Urban,0,Yes,"Yes, eligible","No, ineligible",1279167.98549652,4807.7609942219
3590,06,059,Orange County,099214,06059099214,992.14,Census Tract 992.14,1303980,2159,NA,Low,Urban,0,Yes,"Yes, eligible","No, ineligible",1306134.81341553,4853.86006631759
3591,06,059,Orange County,099245,06059099245,992.45,Census Tract 992.45,1280687,0,NA,High,Urban,271.370420624152,No,"No, ineligible","No, ineligible",1280685.86316681,4823.39223893198
3592,06,099,Stanislaus County,003002,06099003002,30.02,Census Tract 30.02,23952979,0,Disadvantaged Community,Low,Urban,0,Yes,"Yes, eligible","No, ineligible",23952978.4351227,23385.2890971656
3593,06,113,Yolo County,010508,06113010508,105.08,Census Tract 105.08,2389631,61756,NA,High,Urban,0,No,"No, ineligible","No, ineligible",2451383.86972237,6665.45765324193
3594,06,059,Orange County,099511,06059099511,995.11,Census Tract 995.11,820286,1480644,NA,Middle,Urban,99.2391663910023,No,"No, ineligible","No, ineligible",2300925.14888763,6679.97667421957
3595,06,037,Los Angeles County,134302,06037134302,1343.02,Census Tract 1343.02,1299628,7244,NA,High,Urban,0,No,"No, ineligible","No, ineligible",1306871.00638962,4651.67826494658
3596,06,037,Los Angeles County,134303,06037134303,1343.03,Census Tract 1343.03,1570731,14224,Disadvantaged Community,Low,Urban,134.6348030966,Yes,"No, ineligible","No, ineligible",1584958.92988205,5253.72939676359
3597,06,037,Los Angeles County,134304,06037134304,1343.04,Census Tract 1343.04,1020439,0,Disadvantaged Community,Low,Urban,0,Yes,"Yes, eligible","No, ineligible",1020438.72166824,4137.09763099895
3598,06,037,Los Angeles County,134421,06037134421,1344.21,Census Tract 1344.21,2134567,0,NA,High,Urban,0,No,"No, ineligible","No, ineligible",2134568.01732254,5886.96088693838
3599,06,099,Stanislaus County,003100,06099003100,31,Census Tract 31,153736738,5527915,Disadvantaged Community,Low,Rural,0,Yes,"No, ineligible","Yes, rural, eligible",159264663.625406,83697.1751764176
3600,06,059,Orange County,110102,06059110102,1101.02,Census Tract 1101.02,1524445,1162,NA,Middle,Urban,0,No,"No, ineligible","No, ineligible",1525606.63291168,6046.03617054908
3601,06,055,Napa County,200900,06055200900,2009,Census Tract 2009,4860170,217442,NA,Low,Urban,660.501981505945,Yes,"No, ineligible","No, ineligible",5077612.36625147,12183.1745014627
3602,06,055,Napa County,201300,06055201300,2013,Census Tract 2013,3948309,0,NA,Low,Rural,602.611315701373,Yes,"No, ineligible","Yes, rural, eligible",3948313.59274387,14632.9515325119
3603,06,059,Orange County,062639,06059062639,626.39,Census Tract 626.39,1745876,0,NA,High,Urban,0,No,"No, ineligible","No, ineligible",1745877.24472809,6327.42504887952
3604,06,059,Orange County,110607,06059110607,1106.07,Census Tract 1106.07,1259015,0,NA,Low,Urban,0,Yes,"Yes, eligible","No, ineligible",1259015.69489288,5726.57544372373
3605,06,059,Orange County,062637,06059062637,626.37,Census Tract 626.37,1607597,0,NA,Middle,Urban,77.1010023130301,No,"No, ineligible","No, ineligible",1607596.53652191,5211.80238957556
3606,06,059,Orange County,074801,06059074801,748.01,Census Tract 748.01,861320,0,Disadvantaged Community,Low,Urban,0,Yes,"Yes, eligible","No, ineligible",861321.937156677,3884.53649785116
3607,06,059,Orange County,075809,06059075809,758.09,Census Tract 758.09,3263945,0,NA,High,Urban,0,No,"No, ineligible","No, ineligible",3263951.30817413,8977.43276567137
3608,06,059,Orange County,110606,06059110606,1106.06,Census Tract 1106.06,1039985,1032,Disadvantaged Community,Low,Urban,0,Yes,"Yes, eligible","No, ineligible",1041021.2273407,4301.9619799015
3609,06,055,Napa County,202000,06055202000,2020,Census Tract 2020,6728918,47145,NA,Low,Rural Center,322.519446025422,Yes,"No, ineligible","Yes, rural center, eligible",6776064.86947823,14325.0478102255
3610,06,055,Napa County,201800,06055201800,2018,Census Tract 2018,679229124,79789674,NA,Low,Rural,0,Yes,"No, ineligible","Yes, rural, eligible",759018868.453097,145738.372283532
3611,06,075,San Francisco County,060400,06075060400,604,Census Tract 604,4397434,2420402,NA,Low,Urban,626.5664160401,Yes,"No, ineligible","No, ineligible",6817836.23955297,13030.6425206574
3612,06,059,Orange County,063605,06059063605,636.05,Census Tract 636.05,1035439,0,Disadvantaged Community,Low,Urban,0,Yes,"Yes, eligible","No, ineligible",1035438.77799225,4535.97424111391
3613,06,059,Orange County,063701,06059063701,637.01,Census Tract 637.01,782688,0,NA,Low,Urban,0,Yes,"Yes, eligible","No, ineligible",782686.080474854,4427.5119866149
3614,06,059,Orange County,063702,06059063702,637.02,Census Tract 637.02,1312183,0,NA,Low,Urban,106.334497949263,Yes,"No, ineligible","No, ineligible",1312185.60089111,5651.04814019491
3615,06,059,Orange County,063802,06059063802,638.02,Census Tract 638.02,1227221,0,NA,High,Urban,0,No,"No, ineligible","No, ineligible",1227219.99034882,4588.17777286994
3616,06,111,Ventura County,005600,06111005600,56,Census Tract 56,103848796,0,NA,Middle,Urban,200.05715918834,No,"No, ineligible","No, ineligible",103848787.541828,64992.4793495703
3617,06,111,Ventura County,004400,06111004400,44,Census Tract 44,2005413,393411,Disadvantaged Community,Low,Urban,148.404650012367,Yes,"No, ineligible","No, ineligible",2398824.4488163,7493.00493503138
3618,06,111,Ventura County,007607,06111007607,76.07,Census Tract 76.07,7797903,73272,NA,High,Urban,64.0717603716162,No,"No, ineligible","No, ineligible",7871174.74773026,17146.7842602252
3619,06,111,Ventura County,005906,06111005906,59.06,Census Tract 59.06,12676891,49009,NA,High,Urban,123.781525607303,No,"No, ineligible","No, ineligible",12725898.1359062,18473.2773477192
3620,06,111,Ventura County,001204,06111001204,12.04,Census Tract 12.04,120984942,21002,NA,Low,Rural,0,Yes,"No, ineligible","Yes, rural, eligible",121005966.563532,74235.613876536
3621,06,111,Ventura County,008402,06111008402,84.02,Census Tract 84.02,32197469,98590,NA,High,Rural,0,No,"No, ineligible","Yes, rural, eligible",32296072.5813065,27468.4260763055
3622,06,111,Ventura County,008304,06111008304,83.04,Census Tract 83.04,3564268,32835,NA,Middle,Urban,0,No,"No, ineligible","No, ineligible",3597103.23564911,10845.6095736182
3623,06,111,Ventura County,007800,06111007800,78,Census Tract 78,1566105,91355,NA,Low,Urban,0,Yes,"Yes, eligible","No, ineligible",1657462.2975502,5512.11138900132
